Transaction_ID,Medicine_ID,Supplier_ID,Warehouse_ID,Stock_Quantity,Reorder_Level,Purchase_Price,Selling_Price,Manufacturing_Date,Expiry_Date,Days_To_Expire,Expiry_Status,Medicine_Name,Category_ID,Supplier_Name,Category_Name,Warehouse_Name
165,M014,S005,1,332,62,92,73,2026-01-05 06:15:26.921,2028-02-02 06:15:26.921,632,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Nagpur
166,M046,S002,3,191,162,62,102,2024-06-15 06:15:26.921,2026-10-30 06:15:26.921,172,Safe,Paracetamol,2.0,HealthPlus,Antibiotic,Mumbai
167,M029,S018,3,403,132,66,53,2024-06-24 06:15:26.921,2026-03-07 06:15:26.921,-65,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Mumbai
168,M048,S012,3,116,185,39,100,2025-06-19 06:15:26.921,2026-05-07 06:15:26.921,-4,Expired,Aspirin,3.0,CureWell,Vitamin,Mumbai
169,M003,S003,2,205,145,53,112,2025-02-11 06:15:26.921,2025-12-14 06:15:26.921,-148,Expired,Aspirin,2.0,HealthPlus,Antibiotic,Pune
170,M038,S005,2,408,65,14,91,2024-08-10 06:15:26.921,2025-06-21 06:15:26.921,-324,Expired,Ibuprofen,1.0,HealthPlus,Painkiller,Pune
171,M039,S007,3,410,165,39,124,2023-10-01 06:15:26.921,2026-05-02 06:15:26.921,-9,Expired,Vitamin C,1.0,CureWell,Painkiller,Mumbai
172,M029,S015,3,307,77,55,25,2025-11-11 06:15:26.922,2026-08-13 06:15:26.922,94,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Mumbai
173,M010,S003,1,401,199,24,147,2024-11-06 06:15:26.922,2026-02-08 06:15:26.922,-92,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Nagpur
174,M050,S013,2,430,51,63,40,2025-01-09 06:15:26.922,2025-08-06 06:15:26.922,-278,Expired,Amoxicillin,3.0,HealthPlus,Vitamin,Pune
175,M030,S016,1,52,149,18,147,2025-12-14 06:15:26.922,2027-04-11 06:15:26.922,335,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Nagpur
176,M041,S016,1,498,97,91,100,2025-06-30 06:15:26.922,2027-08-02 06:15:26.922,448,Safe,Vitamin C,3.0,HealthPlus,Vitamin,Nagpur
177,M012,S003,1,179,153,69,71,2025-04-14 06:15:26.934,2027-11-14 06:15:26.934,552,Safe,Paracetamol,1.0,HealthPlus,Painkiller,Nagpur
178,M016,S017,4,12,73,73,113,2025-08-06 06:15:26.934,2026-10-10 06:15:26.934,152,Safe,Paracetamol,1.0,HealthPlus,Painkiller,Delhi
179,M008,S016,1,273,94,16,55,2024-07-04 06:15:26.934,2025-12-19 06:15:26.934,-143,Expired,Amoxicillin,2.0,HealthPlus,Antibiotic,Nagpur
180,M002,S001,4,71,155,42,68,2024-12-18 06:15:26.934,2027-05-29 06:15:26.934,383,Safe,Aspirin,2.0,PharmaCare,Antibiotic,Delhi
181,M050,S019,4,52,134,13,24,2024-11-19 06:15:26.934,2026-07-10 06:15:26.934,60,Safe,Amoxicillin,3.0,MedLife,Vitamin,Delhi
182,M029,S007,2,496,101,100,83,2023-11-19 06:15:26.935,2025-11-18 06:15:26.935,-174,Expired,Paracetamol,2.0,CureWell,Antibiotic,Pune
183,M032,S011,3,42,91,76,81,2023-11-08 06:15:26.935,2025-10-16 06:15:26.935,-207,Expired,Amoxicillin,3.0,PharmaCare,Vitamin,Mumbai
184,M020,S010,1,255,144,66,89,2024-06-29 06:15:26.935,2025-12-26 06:15:26.935,-136,Expired,Vitamin C,2.0,CureWell,Antibiotic,Nagpur
185,M033,S009,4,392,87,33,42,2025-07-02 06:15:26.935,2026-04-16 06:15:26.935,-25,Expired,Aspirin,1.0,PharmaCare,Painkiller,Delhi
186,M038,S013,1,344,121,15,93,2025-07-04 06:15:26.935,2028-03-08 06:15:26.935,667,Safe,Ibuprofen,1.0,HealthPlus,Painkiller,Nagpur
187,M049,S019,3,155,141,45,140,2025-04-01 06:15:26.935,2027-04-11 06:15:26.935,335,Safe,Ibuprofen,2.0,MedLife,Antibiotic,Mumbai
188,M027,S007,3,62,104,87,30,2024-06-19 06:15:26.935,2025-01-30 06:15:26.935,-466,Expired,Paracetamol,3.0,CureWell,Vitamin,Mumbai
189,M021,S015,3,175,63,12,78,2023-11-28 06:15:26.935,2026-06-03 06:15:26.935,23,Expiring Soon,Paracetamol,3.0,PharmaCare,Vitamin,Mumbai
190,M004,S001,3,58,102,77,77,2024-07-06 06:15:26.935,2025-12-31 06:15:26.935,-131,Expired,Vitamin C,1.0,PharmaCare,Painkiller,Mumbai
191,M013,S001,1,78,84,85,47,2025-10-17 06:15:26.935,2028-03-27 06:15:26.935,686,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Nagpur
192,M029,S009,3,163,135,22,61,2025-01-12 06:15:26.935,2026-03-19 06:15:26.935,-53,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Mumbai
193,M010,S019,4,337,56,26,148,2025-01-17 06:15:26.935,2025-12-29 06:15:26.935,-133,Expired,Paracetamol,2.0,MedLife,Antibiotic,Delhi
194,M015,S018,1,51,158,11,90,2025-11-26 06:15:26.936,2028-02-18 06:15:26.936,648,Safe,Amoxicillin,2.0,PharmaCare,Antibiotic,Nagpur
195,,S017,1,462,156,30,104,2025-02-09 06:15:26.936,2026-08-20 06:15:26.936,101,Safe,,,HealthPlus,,Nagpur
196,M039,S011,4,169,120,66,80,2025-06-25 06:15:26.936,2027-05-29 06:15:26.936,383,Safe,Vitamin C,1.0,PharmaCare,Painkiller,Delhi
197,M029,S019,3,360,130,84,67,2024-01-20 06:15:26.936,2024-09-07 06:15:26.936,-611,Expired,Paracetamol,2.0,MedLife,Antibiotic,Mumbai
198,M027,S012,3,97,95,89,118,2025-03-23 06:15:26.936,2027-01-10 06:15:26.936,244,Safe,Paracetamol,3.0,CureWell,Vitamin,Mumbai
199,M031,S005,4,238,75,21,122,2023-08-22 06:15:26.936,2024-09-10 06:15:26.936,-608,Expired,Ibuprofen,3.0,HealthPlus,Vitamin,Delhi
200,M035,S017,3,233,113,63,121,2024-09-01 06:15:26.936,2026-09-24 06:15:26.936,136,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Mumbai
201,M018,S004,1,136,184,13,105,2024-01-12 06:15:26.936,2026-02-09 06:15:26.936,-91,Expired,Paracetamol,3.0,CureWell,Vitamin,Nagpur
202,M029,S018,1,413,87,83,84,2024-05-09 06:15:26.936,2025-07-05 06:15:26.936,-310,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Nagpur
203,M031,S008,1,179,182,47,40,2023-10-09 06:15:26.936,2025-11-06 06:15:26.936,-186,Expired,Ibuprofen,3.0,PharmaCare,Vitamin,Nagpur
204,M038,S016,2,266,155,68,148,2023-09-15 06:15:26.936,2024-06-27 06:15:26.936,-683,Expired,Ibuprofen,1.0,HealthPlus,Painkiller,Pune
205,M037,S020,2,151,150,37,145,2024-12-06 06:15:26.936,2027-04-26 06:15:26.936,350,Safe,Aspirin,3.0,HealthPlus,Vitamin,Pune
206,M024,S018,1,284,53,92,122,2025-08-29 06:15:26.936,2026-12-05 06:15:26.936,208,Safe,Amoxicillin,2.0,PharmaCare,Antibiotic,Nagpur
207,M034,S008,1,462,108,48,119,2025-10-13 06:15:26.936,2028-02-05 06:15:26.936,635,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Nagpur
208,M017,S008,1,25,153,21,83,2024-11-30 06:15:26.936,2025-12-10 06:15:26.936,-152,Expired,Ibuprofen,3.0,PharmaCare,Vitamin,Nagpur
209,M039,S005,4,301,166,57,126,2025-05-23 06:15:26.937,2026-09-26 06:15:26.937,138,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Delhi
210,M035,S010,1,163,177,76,98,2025-06-29 06:15:26.937,2026-11-01 06:15:26.937,174,Safe,Vitamin C,1.0,CureWell,Painkiller,Nagpur
211,M013,S018,4,353,63,25,95,2024-03-13 06:15:26.937,2024-10-31 06:15:26.937,-557,Expired,Ibuprofen,2.0,PharmaCare,Antibiotic,Delhi
212,M049,S003,2,371,154,98,74,2025-06-08 06:15:26.937,2027-07-20 06:15:26.937,435,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Pune
213,M039,S001,3,142,149,50,132,2024-12-09 06:15:26.937,2025-11-03 06:15:26.937,-189,Expired,Vitamin C,1.0,PharmaCare,Painkiller,Mumbai
214,M037,S017,1,481,59,71,66,2025-01-07 06:15:26.937,2025-11-17 06:15:26.937,-175,Expired,Aspirin,3.0,HealthPlus,Vitamin,Nagpur
215,M025,S011,1,448,77,100,100,2024-03-04 06:15:26.937,2025-10-17 06:15:26.937,-206,Expired,Vitamin C,2.0,PharmaCare,Antibiotic,Nagpur
216,M023,S016,2,435,158,45,67,2025-04-16 06:15:26.937,2025-11-04 06:15:26.937,-188,Expired,Aspirin,1.0,HealthPlus,Painkiller,Pune
217,M030,S014,1,496,75,47,56,2024-11-25 06:15:26.937,2026-06-12 06:15:26.937,32,Safe,Amoxicillin,2.0,MedLife,Antibiotic,Nagpur
218,M043,S018,3,290,128,63,61,2025-11-04 06:15:26.937,2028-03-24 06:15:26.937,683,Safe,Aspirin,1.0,PharmaCare,Painkiller,Mumbai
219,M050,S011,4,160,78,22,129,2024-11-13 06:15:26.938,2026-02-06 06:15:26.938,-94,Expired,Amoxicillin,3.0,PharmaCare,Vitamin,Delhi
220,M015,S007,2,478,69,28,50,2025-02-19 06:15:26.938,2027-11-15 06:15:26.938,553,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Pune
221,M012,S003,2,149,90,38,134,2025-03-03 06:15:26.938,2027-03-30 06:15:26.938,323,Safe,Paracetamol,1.0,HealthPlus,Painkiller,Pune
222,M023,S018,4,331,163,88,118,2024-09-20 06:15:26.938,2026-03-25 06:15:26.938,-47,Expired,Aspirin,1.0,PharmaCare,Painkiller,Delhi
223,M023,S020,4,158,113,94,57,2024-07-20 06:15:26.938,2027-03-03 06:15:26.938,296,Safe,Aspirin,1.0,HealthPlus,Painkiller,Delhi
224,M001,S005,2,220,163,13,22,2025-08-15 06:15:26.938,2026-12-21 06:15:26.938,224,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Pune
225,M037,S011,1,375,177,21,52,2023-11-08 06:15:26.938,2025-01-22 06:15:26.938,-474,Expired,Aspirin,3.0,PharmaCare,Vitamin,Nagpur
226,M041,S012,1,345,196,90,76,2024-10-15 06:15:26.938,2026-06-30 06:15:26.938,50,Safe,Vitamin C,3.0,CureWell,Vitamin,Nagpur
227,M037,S013,2,165,131,23,55,2024-02-14 06:15:26.938,2026-06-29 06:15:26.938,49,Safe,Aspirin,3.0,HealthPlus,Vitamin,Pune
228,M010,S011,1,414,63,24,111,2024-10-09 06:15:26.938,2025-04-28 06:15:26.938,-378,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Nagpur
229,M018,S004,1,201,113,56,61,2025-02-15 06:15:26.939,2027-07-09 06:15:26.939,424,Safe,Paracetamol,3.0,CureWell,Vitamin,Nagpur
230,M050,S014,2,71,57,39,88,2025-08-01 06:15:26.939,2027-10-19 06:15:26.939,526,Safe,Amoxicillin,3.0,MedLife,Vitamin,Pune
231,M037,S007,4,310,170,63,135,2025-03-30 06:15:26.939,2026-08-30 06:15:26.939,111,Safe,Aspirin,3.0,CureWell,Vitamin,Delhi
232,M046,S007,3,331,193,17,96,2024-09-28 06:15:26.939,2025-06-04 06:15:26.939,-341,Expired,Paracetamol,2.0,CureWell,Antibiotic,Mumbai
233,M034,S002,3,157,139,56,52,2024-05-14 06:15:26.939,2026-11-28 06:15:26.939,201,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Mumbai
234,M038,S004,1,91,71,97,47,2024-01-05 06:15:26.939,2024-12-12 06:15:26.939,-515,Expired,Ibuprofen,1.0,CureWell,Painkiller,Nagpur
235,M008,S017,2,199,197,99,25,2024-11-18 06:15:26.939,2027-04-17 06:15:26.939,341,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Pune
236,M035,S002,3,328,127,95,127,2024-05-30 06:15:26.939,2025-07-27 06:15:26.939,-288,Expired,Vitamin C,1.0,HealthPlus,Painkiller,Mumbai
237,M047,S006,2,447,94,55,28,2023-10-31 06:15:26.939,2025-03-23 06:15:26.939,-414,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Pune
238,M004,S017,4,337,63,50,70,2026-01-02 06:15:26.939,2027-11-06 06:15:26.939,544,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Delhi
239,M016,S006,4,251,67,48,112,2024-08-29 06:15:26.939,2026-12-22 06:15:26.939,225,Safe,Paracetamol,1.0,PharmaCare,Painkiller,Delhi
240,M004,S016,4,162,113,55,97,2024-02-20 06:15:26.940,2026-09-21 06:15:26.940,133,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Delhi
241,M030,S007,2,191,131,86,46,2025-06-07 06:15:26.951,2027-12-12 06:15:26.951,580,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Pune
242,M016,S019,3,127,105,31,66,2024-07-25 06:15:26.951,2025-04-01 06:15:26.951,-405,Expired,Paracetamol,1.0,MedLife,Painkiller,Mumbai
243,M029,S002,3,272,179,78,26,2023-12-16 06:15:26.951,2025-04-09 06:15:26.951,-397,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Mumbai
244,M039,S014,1,10,70,44,106,2025-02-22 06:15:26.951,2027-10-11 06:15:26.951,518,Safe,Vitamin C,1.0,MedLife,Painkiller,Nagpur
245,M023,S019,1,338,192,72,50,2023-09-03 06:15:26.951,2026-05-10 06:15:26.951,-1,Expired,Aspirin,1.0,MedLife,Painkiller,Nagpur
246,M017,S005,3,293,98,57,123,2025-09-09 06:15:26.951,2027-06-12 06:15:26.951,397,Safe,Ibuprofen,3.0,HealthPlus,Vitamin,Mumbai
247,M019,S009,1,247,148,96,25,2023-12-10 06:15:26.951,2026-06-09 06:15:26.951,29,Expiring Soon,Paracetamol,3.0,PharmaCare,Vitamin,Nagpur
248,M043,S009,1,340,144,31,138,2024-08-19 06:15:26.952,2026-04-10 06:15:26.952,-31,Expired,Aspirin,1.0,PharmaCare,Painkiller,Nagpur
249,M017,S005,2,424,119,34,94,2025-04-12 06:15:26.952,2027-11-08 06:15:26.952,546,Safe,Ibuprofen,3.0,HealthPlus,Vitamin,Pune
250,M043,S009,3,242,169,65,63,2024-08-25 06:15:26.952,2026-07-12 06:15:26.952,62,Safe,Aspirin,1.0,PharmaCare,Painkiller,Mumbai
251,M034,S019,1,178,187,50,48,2024-06-14 06:15:26.952,2025-08-22 06:15:26.952,-262,Expired,Ibuprofen,2.0,MedLife,Antibiotic,Nagpur
252,M014,S011,3,77,159,60,143,2024-05-16 06:15:26.952,2025-07-28 06:15:26.952,-287,Expired,Ibuprofen,2.0,PharmaCare,Antibiotic,Mumbai
253,M008,S016,2,101,132,38,51,2024-07-21 06:15:26.952,2025-10-18 06:15:26.952,-205,Expired,Amoxicillin,2.0,HealthPlus,Antibiotic,Pune
254,M003,S020,4,315,112,94,66,2025-11-11 06:15:26.952,2028-07-12 06:15:26.952,793,Safe,Aspirin,2.0,HealthPlus,Antibiotic,Delhi
255,M030,S001,3,100,149,21,63,2025-02-25 06:15:26.952,2026-01-19 06:15:26.952,-112,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Mumbai
256,M040,S016,2,311,120,96,36,2023-11-17 06:15:26.952,2025-11-03 06:15:26.952,-189,Expired,Amoxicillin,2.0,HealthPlus,Antibiotic,Pune
257,M010,S009,2,232,124,19,87,2025-07-31 06:15:26.953,2028-02-16 06:15:26.953,646,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Pune
258,M047,S018,1,264,164,62,80,2024-09-28 06:15:26.953,2025-10-15 06:15:26.953,-208,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Nagpur
259,M006,S016,1,64,167,76,122,2025-08-04 06:15:26.953,2027-10-19 06:15:26.953,526,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Nagpur
260,M041,S018,1,394,141,14,67,2023-10-01 06:15:26.953,2024-05-30 06:15:26.953,-711,Expired,Vitamin C,3.0,PharmaCare,Vitamin,Nagpur
261,M018,S004,4,67,165,87,148,2023-12-24 06:15:26.953,2024-09-06 06:15:26.953,-612,Expired,Paracetamol,3.0,CureWell,Vitamin,Delhi
262,M004,S015,4,163,114,35,82,2024-09-17 06:15:26.953,2026-07-27 06:15:26.953,77,Safe,Vitamin C,1.0,PharmaCare,Painkiller,Delhi
263,M023,S010,2,42,196,37,98,2025-04-10 06:15:26.953,2026-11-29 06:15:26.953,202,Safe,Aspirin,1.0,CureWell,Painkiller,Pune
264,M011,S017,4,483,175,48,46,2024-08-12 06:15:26.953,2025-04-29 06:15:26.953,-377,Expired,Paracetamol,3.0,HealthPlus,Vitamin,Delhi
265,M048,S001,3,294,152,83,55,2025-07-05 06:15:26.953,2027-04-08 06:15:26.953,332,Safe,Aspirin,3.0,PharmaCare,Vitamin,Mumbai
266,M026,S016,2,196,146,37,57,2024-03-28 06:15:26.954,2026-08-16 06:15:26.954,97,Safe,Amoxicillin,1.0,HealthPlus,Painkiller,Pune
267,M034,S012,4,230,116,14,132,2024-02-28 06:15:26.965,2024-11-01 06:15:26.965,-556,Expired,Ibuprofen,2.0,CureWell,Antibiotic,Delhi
268,M002,S005,2,358,159,20,87,2024-03-12 06:15:26.966,2026-08-29 06:15:26.966,110,Safe,Aspirin,2.0,HealthPlus,Antibiotic,Pune
269,M001,S009,3,492,123,63,100,2024-04-20 06:15:26.966,2025-10-26 06:15:26.966,-197,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Mumbai
270,M024,S020,2,98,134,20,37,2025-12-03 06:15:26.966,2027-03-17 06:15:26.966,310,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Pune
271,M011,S011,2,220,173,69,140,2025-06-14 06:15:26.966,2026-04-03 06:15:26.966,-38,Expired,Paracetamol,3.0,PharmaCare,Vitamin,Pune
272,M031,S011,3,381,136,71,22,2024-07-19 06:15:26.966,2025-12-07 06:15:26.966,-155,Expired,Ibuprofen,3.0,PharmaCare,Vitamin,Mumbai
273,M021,S007,3,24,52,23,125,2025-09-15 06:15:26.966,2026-08-11 06:15:26.966,92,Safe,Paracetamol,3.0,CureWell,Vitamin,Mumbai
274,M046,S011,3,113,134,46,67,2025-07-19 06:15:26.966,2026-09-14 06:15:26.966,126,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Mumbai
275,M048,S001,4,459,101,22,78,2024-12-07 06:15:26.966,2027-02-19 06:15:26.966,284,Safe,Aspirin,3.0,PharmaCare,Vitamin,Delhi
276,M006,S001,3,188,52,57,96,2024-04-05 06:15:26.966,2026-07-04 06:15:26.966,54,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Mumbai
277,M031,S018,2,234,92,57,86,2024-11-25 06:15:26.966,2026-01-19 06:15:26.966,-112,Expired,Ibuprofen,3.0,PharmaCare,Vitamin,Pune
278,M033,S020,4,441,79,87,49,2024-09-09 06:15:26.966,2026-06-28 06:15:26.966,48,Safe,Aspirin,1.0,HealthPlus,Painkiller,Delhi
279,M036,S012,1,230,158,51,52,2025-02-27 06:15:26.966,2026-04-13 06:15:26.966,-28,Expired,Paracetamol,2.0,CureWell,Antibiotic,Nagpur
280,M039,S003,1,105,180,39,102,2024-07-03 06:15:26.967,2026-06-03 06:15:26.967,23,Expiring Soon,Vitamin C,1.0,HealthPlus,Painkiller,Nagpur
281,M014,S006,3,318,120,71,64,2024-07-02 06:15:26.967,2026-08-16 06:15:26.967,97,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Mumbai
282,M014,S014,3,468,50,61,76,2024-06-25 06:15:26.967,2026-11-24 06:15:26.967,197,Safe,Ibuprofen,2.0,MedLife,Antibiotic,Mumbai
283,M027,S005,3,18,200,59,131,2025-03-24 06:15:26.967,2026-07-14 06:15:26.967,64,Safe,Paracetamol,3.0,HealthPlus,Vitamin,Mumbai
284,M001,S015,2,321,56,57,114,2023-10-08 06:15:26.967,2025-05-03 06:15:26.967,-373,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Pune
285,M040,S001,2,168,188,95,49,2024-07-22 06:15:26.967,2026-04-26 06:15:26.967,-15,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Pune
286,M007,S003,3,290,74,63,113,2025-09-16 06:15:26.967,2027-01-14 06:15:26.967,248,Safe,Vitamin C,2.0,HealthPlus,Antibiotic,Mumbai
287,M050,S011,1,126,132,11,76,2024-09-01 06:15:26.967,2025-12-16 06:15:26.967,-146,Expired,Amoxicillin,3.0,PharmaCare,Vitamin,Nagpur
288,M004,S002,4,486,102,99,92,2025-09-28 06:15:26.967,2028-02-21 06:15:26.967,651,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Delhi
289,M007,S005,3,156,53,92,66,2025-03-14 06:15:26.967,2026-01-14 06:15:26.967,-117,Expired,Vitamin C,2.0,HealthPlus,Antibiotic,Mumbai
290,M012,S001,4,222,155,83,27,2024-03-15 06:15:26.967,2024-12-29 06:15:26.967,-498,Expired,Paracetamol,1.0,PharmaCare,Painkiller,Delhi
291,M019,S012,2,408,113,79,137,2023-10-14 06:15:26.967,2025-11-27 06:15:26.967,-165,Expired,Paracetamol,3.0,CureWell,Vitamin,Pune
292,M031,S001,1,385,100,82,53,2025-12-30 06:15:26.967,2026-07-18 06:15:26.967,68,Safe,Ibuprofen,3.0,PharmaCare,Vitamin,Nagpur
293,M050,S020,2,202,62,74,78,2025-08-23 06:15:26.967,2027-04-28 06:15:26.967,352,Safe,Amoxicillin,3.0,HealthPlus,Vitamin,Pune
294,M022,S003,2,147,158,62,65,2023-09-24 06:15:26.967,2025-03-09 06:15:26.967,-428,Expired,Amoxicillin,1.0,HealthPlus,Painkiller,Pune
295,M001,S012,3,39,101,70,147,2024-12-28 06:15:26.968,2026-05-29 06:15:26.968,18,Expiring Soon,Amoxicillin,2.0,CureWell,Antibiotic,Mumbai
296,M042,S011,4,400,186,30,43,2024-10-23 06:15:26.968,2025-11-03 06:15:26.968,-189,Expired,Aspirin,1.0,PharmaCare,Painkiller,Delhi
297,M006,S015,1,83,107,53,123,2025-08-02 06:15:26.968,2027-03-19 06:15:26.968,312,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Nagpur
298,M008,S003,4,84,87,10,97,2025-11-03 06:15:26.968,2028-04-02 06:15:26.968,692,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Delhi
299,M048,S004,4,258,200,83,64,2025-12-15 06:15:26.968,2027-04-20 06:15:26.968,344,Safe,Aspirin,3.0,CureWell,Vitamin,Delhi
300,M012,S012,4,460,131,44,83,2024-01-27 06:15:26.968,2026-02-03 06:15:26.968,-97,Expired,Paracetamol,1.0,CureWell,Painkiller,Delhi
301,M017,S020,4,180,149,41,147,2023-09-19 06:15:26.968,2024-10-24 06:15:26.968,-564,Expired,Ibuprofen,3.0,HealthPlus,Vitamin,Delhi
302,M029,S011,1,235,67,54,79,2024-10-04 06:15:26.968,2025-05-20 06:15:26.968,-356,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Nagpur
303,M048,S017,4,374,120,15,120,2024-06-11 06:15:26.968,2025-10-14 06:15:26.968,-209,Expired,Aspirin,3.0,HealthPlus,Vitamin,Delhi
304,M044,S013,4,73,74,69,57,2025-02-14 06:15:26.968,2026-08-05 06:15:26.968,86,Safe,Aspirin,3.0,HealthPlus,Vitamin,Delhi
305,M041,S004,2,259,130,68,32,2025-01-21 06:15:26.968,2027-02-10 06:15:26.968,275,Safe,Vitamin C,3.0,CureWell,Vitamin,Pune
306,M041,S012,2,41,180,77,131,2024-02-24 06:15:26.968,2025-08-26 06:15:26.968,-258,Expired,Vitamin C,3.0,CureWell,Vitamin,Pune
307,M006,S004,2,361,84,62,50,2024-10-14 06:15:26.969,2026-07-26 06:15:26.969,76,Safe,Ibuprofen,2.0,CureWell,Antibiotic,Pune
308,M025,S014,4,427,80,50,81,2023-08-15 06:15:26.969,2025-12-11 06:15:26.969,-151,Expired,Vitamin C,2.0,MedLife,Antibiotic,Delhi
309,M016,S009,2,159,116,11,107,2024-07-26 06:15:26.981,2027-03-22 06:15:26.981,315,Safe,Paracetamol,1.0,PharmaCare,Painkiller,Pune
310,M011,S019,1,75,168,94,22,2024-10-27 06:15:26.981,2026-04-07 06:15:26.981,-34,Expired,Paracetamol,3.0,MedLife,Vitamin,Nagpur
311,M026,S012,1,261,115,28,78,2023-10-02 06:15:26.981,2025-07-18 06:15:26.981,-297,Expired,Amoxicillin,1.0,CureWell,Painkiller,Nagpur
312,M050,S003,3,308,167,23,140,2025-03-17 06:15:26.981,2026-02-13 06:15:26.981,-87,Expired,Amoxicillin,3.0,HealthPlus,Vitamin,Mumbai
313,M006,S016,4,11,177,16,35,2024-02-08 06:15:26.981,2025-03-29 06:15:26.981,-408,Expired,Ibuprofen,2.0,HealthPlus,Antibiotic,Delhi
314,M005,S019,4,410,195,56,101,2024-12-23 06:15:26.982,2025-10-24 06:15:26.982,-199,Expired,Vitamin C,1.0,MedLife,Painkiller,Delhi
315,M029,S002,1,457,100,60,59,2025-03-07 06:15:26.982,2026-05-03 06:15:26.982,-8,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Nagpur
316,M035,S003,2,188,135,36,106,2025-05-12 06:15:26.982,2026-08-25 06:15:26.982,106,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Pune
317,M004,S012,3,297,109,89,93,2025-10-25 06:15:26.982,2026-11-06 06:15:26.982,179,Safe,Vitamin C,1.0,CureWell,Painkiller,Mumbai
318,M028,S009,1,497,162,53,148,2026-01-15 06:15:26.982,2028-08-27 06:15:26.982,839,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Nagpur
319,M010,S016,1,232,63,87,98,2024-01-26 06:15:26.982,2025-03-29 06:15:26.982,-408,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Nagpur
320,M017,S017,2,39,162,83,67,2025-07-20 06:15:26.982,2027-06-06 06:15:26.982,391,Safe,Ibuprofen,3.0,HealthPlus,Vitamin,Pune
321,M046,S012,3,159,147,55,27,2024-08-02 06:15:26.982,2026-08-23 06:15:26.982,104,Safe,Paracetamol,2.0,CureWell,Antibiotic,Mumbai
322,M003,S019,1,295,179,50,130,2024-04-30 06:15:26.982,2026-06-24 06:15:26.982,44,Safe,Aspirin,2.0,MedLife,Antibiotic,Nagpur
323,M008,S005,3,179,185,97,57,2023-09-21 06:15:26.982,2024-05-09 06:15:26.982,-732,Expired,Amoxicillin,2.0,HealthPlus,Antibiotic,Mumbai
324,M001,S011,3,209,63,38,52,2023-11-11 06:15:26.982,2026-01-12 06:15:26.982,-119,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Mumbai
325,M046,S013,1,241,193,48,79,2024-01-05 06:15:26.982,2025-01-30 06:15:26.982,-466,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Nagpur
326,M040,S013,4,427,60,47,41,2026-01-17 06:15:26.982,2026-09-13 06:15:26.982,125,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Delhi
327,M020,S004,2,393,77,24,150,2026-01-19 06:15:26.982,2028-04-08 06:15:26.982,698,Safe,Vitamin C,2.0,CureWell,Antibiotic,Pune
328,M016,S003,4,16,63,24,70,2024-05-17 06:15:26.982,2025-12-30 06:15:26.982,-132,Expired,Paracetamol,1.0,HealthPlus,Painkiller,Delhi
329,M014,S001,2,118,199,47,112,2025-10-30 06:15:26.982,2027-03-21 06:15:26.982,314,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Pune
